Task,Model,Trial,ER,GD,IGD,STE,HV,HAR
400,NSGA-II,0,0.20909090909090908,120.30548585592173,1073606.1731472823,0.4183493555463894,102357425291666.8,0.3514815862736133
400,NSGA-II,1,0.17272727272727273,121.72356260875907,1073605.6731187252,0.9381102113276562,103611363366560.31,0.35578744041557303
400,NSGA-II,2,0.12727272727272726,141.3344594230036,1073607.0130523988,0.47275879798573023,93817005171252.06,0.3221549360299906
400,NSGA-II,3,0.16363636363636364,123.10631314904543,1073610.3249267598,0.463634453788227,93875366652948.86,0.3223553414828009
400,NSGA-II,4,0.15454545454545454,128.33495339193246,1073609.854157358,0.3121192879096989,100552097623950.28,0.34528233467477204
400,NSGA-II,5,0.24545454545454545,104.9267739872617,1073609.1000186657,0.2995127846961404,106573211878637.61,0.36595802853226944
400,NSGA-II,6,0.14545454545454545,117.56438527870259,1073612.6127688345,0.14949708277190213,93616029772621.48,0.32146481363084506
400,NSGA-II,7,0.17272727272727273,112.45848935409332,1073610.3661228707,0.3712480824638016,95667016159928.78,0.32850762412341267
400,NSGA-II,8,0.23636363636363636,110.74619755225874,1073605.8986631497,0.5546851047634395,112878152431589.84,0.3876083435983021
400,NSGA-II,9,0.2,121.0682526155887,1073608.9278035925,1.0856823152729616,98964568380115.16,0.3398309734736776
400,NSGA-III,0,0.11818181818181818,119.10033029472226,1073606.87044116,1.437401564895952,89390659130727.69,0.306955461020862
400,NSGA-III,1,0.16363636363636364,105.86494587318309,1073610.8245577791,0.32199745552725284,89191266204589.23,0.30627077261871455
400,NSGA-III,2,0.12727272727272726,141.42950026789694,1073604.5935457363,0.2744268636808621,96749729551084.42,0.3322255158065874
400,NSGA-III,3,0.18181818181818182,131.25245807098773,1073608.3798118236,0.6375573318341616,100523359252390.39,0.34518365098481
400,NSGA-III,4,0.12727272727272726,125.6477695872214,1073609.2154836322,0.9978194305618199,86754398684006.89,0.29790289838553313
400,NSGA-III,5,0.22727272727272727,103.95469124357597,1073604.7279251108,0.9817449867734975,102807979903412.27,0.353028730012213
400,NSGA-III,6,0.11818181818181818,158.28958064988169,1073608.7468604192,0.4963390321223277,96785138267862.0,0.3323471045619262
400,NSGA-III,7,0.18181818181818182,126.47134318747366,1073606.844063706,0.2790696761248531,112806961468739.12,0.38736388343842787
400,NSGA-III,8,0.13636363636363635,138.87413766574429,1073605.7380562092,1.292888513648672,102996197227685.58,0.35367504290559865
400,NSGA-III,9,0.18181818181818182,123.2634835252735,1073611.2232360926,0.29229657864734976,112125216763085.67,0.38502286411429076
400,NSGAII_SDE,0,0.18181818181818182,115.06449600155221,1073609.089251046,1.6576523027277499,92440865701682.22,0.3174294587886486
400,NSGAII_SDE,1,0.09090909090909091,192.18596954341348,1073601.6242212518,2.2710515600837,92985979051550.22,0.31930130447414307
400,NSGAII_SDE,2,0.15454545454545454,125.30350909968192,1073605.6122804186,0.5286616759192045,93346670819437.28,0.320539871333084
400,NSGAII_SDE,3,0.16363636363636364,124.23940987888737,1073603.9339540803,0.2871938563197817,94325504159626.25,0.3239010529388812
400,NSGAII_SDE,4,0.11818181818181818,159.90835523147982,1073608.5036457467,1.1622263095522005,82369086489849.58,0.282844328067695
400,NSGAII_SDE,5,0.22727272727272727,107.73381523740706,1073608.7013506298,0.4347343909454274,87240030553098.55,0.2995704926925116
400,NSGAII_SDE,6,0.18181818181818182,115.68410375674023,1073610.3624482804,0.8246630630409509,97650533330332.44,0.33531875442947345
400,NSGAII_SDE,7,0.17272727272727273,124.47061616674308,1073601.1008736016,2.3600762491618053,87256172642515.75,0.29962592244934616
400,NSGAII_SDE,8,0.10909090909090909,157.93966478577326,1073608.2540962433,1.310484463934701,84962290731105.34,0.2917490415034895
400,NSGAII_SDE,9,0.13636363636363635,139.13180082806193,1073605.5663363677,0.6153947278390971,94143308553893.72,0.32327541781439
400,MO-PSO-RI,0,0.16363636363636364,21970.58212318579,950927.8424993681,9352.295974442293,154898812300483.56,0.5319016192927344
400,MO-PSO-RI,1,0.20909090909090908,31848.41062329488,924327.7007499397,4864.713205155242,152503804397788.53,0.5236774853388138
400,MO-PSO-RI,2,0.2636363636363636,22276.27819831696,926584.7227523921,1393.5983203206606,154547445420546.62,0.5306950728407077
400,MO-PSO-RI,3,0.22727272727272727,29253.104243878846,888523.1984006297,2297.1875581015647,149932000391628.84,0.5148462574225774
400,MO-PSO-RI,4,0.17272727272727273,43581.350727157995,869068.1167963484,14869.264014530941,147390763642080.47,0.5061199933407787
400,MO-PSO-RI,5,0.2,32782.156896492226,888589.134948,13115.710886580207,146515272154204.06,0.5031136737108056
400,MO-PSO-RI,6,0.20909090909090908,39308.148095328135,922852.102634385,3599.4590342077236,147645207329356.16,0.5069937186280857
400,MO-PSO-RI,7,0.21818181818181817,28855.450966969063,939708.2677383554,3335.4227258329456,144177616043000.7,0.49508647806977907
400,MO-PSO-RI,8,0.22727272727272727,47801.054364353695,901674.397672437,3640.287457086964,144129934942871.25,0.4949227476060534
400,MO-PSO-RI,9,0.18181818181818182,35573.752867169955,909203.630209131,3430.120126185214,151620765178648.06,0.5206452478181757
400,MO_ILCO,0,0.18181818181818182,84222.63961760019,954149.1365169146,42798.73078997033,154916827767603.8,0.5319634819758063
400,MO_ILCO,1,0.17272727272727273,83526.43156681371,943144.2457340598,23927.871004584013,158932125985882.12,0.5457514742304042
400,MO_ILCO,2,0.23636363636363636,83481.41317175725,968079.7475398153,9921.446137245683,156198657688315.47,0.5363651129525616
400,MO_ILCO,3,0.22727272727272727,79722.53443642655,936383.9312517757,205.17339078859234,172425498391795.84,0.5920858942678069
400,MO_ILCO,4,0.21818181818181817,71604.9383135948,987608.8307483228,739.6267659953271,159397756305753.94,0.5473503859163839
400,MO_ILCO,5,0.17272727272727273,71952.36990301922,908081.9495920265,5537.446788526544,155841758094910.34,0.5351395679090731
400,MO_ILCO,6,0.22727272727272727,70958.56921699633,1027884.4169844954,2650.269287185017,154736668890407.5,0.5313448407022711
400,MO_ILCO,7,0.2545454545454545,69793.5919678,913929.1530954884,18702.27469259069,161808216341276.3,0.5556275804093126
400,MO_ILCO,8,0.2818181818181818,51114.189784193855,877558.6156999789,28384.395073359934,156217430168475.25,0.5364295751162595
400,MO_ILCO,9,0.21818181818181817,66024.90260651326,960159.3411024546,17906.399365945057,152283949264751.88,0.5229225324793614
400,MO_ILCO_2,0,0.32727272727272727,30336.309770756387,1014987.9141077093,6907.834076704401,140660486202925.5,0.48300912880276375
400,MO_ILCO_2,1,0.20909090909090908,36136.34473721275,984802.1393133536,16832.030042582097,152168916980258.62,0.5225275271369434
400,MO_ILCO_2,2,0.03636363636363636,204110.09989160168,1015154.7778409336,13265.379091601304,192689929255699.12,0.6616712153588852
400,MO_ILCO_2,3,0.24545454545454545,37492.17523518971,1004972.2281008472,6186.474496656304,144010957587566.66,0.49451419542281966
400,MO_ILCO_2,4,0.2636363636363636,44580.119760932976,999736.9127668601,3478.6226603662512,151785460072685.5,0.5212107878602634
400,MO_ILCO_2,5,0.22727272727272727,19028.1767631643,996481.8652490015,24871.447027320613,138127031360359.6,0.47430958673944723
400,MO_ILCO_2,6,0.2,53780.5530110477,994361.506102447,18832.50061050882,149661221809443.6,0.5139164403103924
400,MO_ILCO_2,7,0.2727272727272727,35193.87959160846,1012065.1793970355,7772.785286350228,137742936315616.31,0.4729906561858356
400,MO_ILCO_2,8,0.22727272727272727,35402.246407922044,1034765.4948809402,2020.5278654829094,136551618199527.12,0.4688998305324317
400,MO_ILCO_2,9,0.22727272727272727,35417.65317080668,1035342.1181919227,2315.9412863279213,131947762229293.22,0.4530908103779867
400,MO-ALO,0,0.42727272727272725,40016.08053279054,92366.38784944844,39675.70611331005,289068825872660.1,0.9926233409101316
400,MO-ALO,1,0.39090909090909093,35919.45462508397,81472.00023104873,14543.136311156253,290440588795146.7,0.9973337896793638
400,MO-ALO,2,0.4,29696.053684394537,307354.1428255774,10905.899334553662,288669312918158.75,0.9912514673349135
